Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,Liquid
364,Anderson_East_2-35,1/22/2025 23:12,283,70,55.62,213,2.72,1/22/2025 22:57,286,108,51.09,234.91,1.32,8.033333333,561.2863071,1,0,15.35,0.85,0.16,
363,Anderson_East_2-35,1/22/2025 22:56,284,66,54.13,218,2.78,1/22/2025 22:42,285,109,48.42,236.58,1.34,8.633333333,522.2779923,1,0,13.53333333,0.85,0.15,
362,Anderson_East_2-35,1/22/2025 22:42,283,64,52.26,219,2.79,1/22/2025 22:27,287,125,48.18,238.82,1.47,9.9,455.4545455,1,0,14.18333333,0.833333333,0.12,
361,Anderson_East_2-35,1/22/2025 22:27,286,66,52.35,220,2.81,1/22/2025 22:13,285,126,53.66,231.34,1.45,8.466666667,532.5590551,1,0,13.68333333,0.833333333,0.13,
360,Anderson_East_2-35,1/22/2025 22:12,283,70,56.17,213,2.72,1/22/2025 21:56,285,139,52.88,232.12,1.59,10.66666667,422.71875,1,0,16,0.85,0.17,
359,Anderson_East_2-35,1/22/2025 21:55,284,74,55.39,210,2.68,1/22/2025 21:08,289,124,56.72,232.28,1.41,10.48333333,430.1112878,1,0,46.93333333,0.85,0.16,
358,Anderson_East_2-35,1/22/2025 21:07,288,73,59.44,215,2.74,1/22/2025 20:53,289,116,49.47,239.53,1.38,10.33333333,436.3548387,1,0,14.6,0.85,0.14,
357,Anderson_East_2-35,1/22/2025 20:52,288,67,55.06,221,2.82,1/22/2025 20:38,289,121,51.76,237.24,1.41,9.666666667,466.4482759,1,0,14.16666667,0.766666667,0.13,
356,Anderson_East_2-35,1/22/2025 20:37,288,67,53.59,221,2.82,1/22/2025 20:23,289,114,53.57,235.43,1.35,8.516666667,529.4324853,1,0,14.16666667,0.85,0.14,
355,Anderson_East_2-35,1/22/2025 20:22,288,71,57.7,217,2.77,1/22/2025 20:08,290,121,55.89,234.11,1.39,10.13333333,444.9671053,1,0,14.01666667,0.766666667,0.14,
354,Anderson_East_2-35,1/22/2025 20:07,288,72,58.92,216,2.76,1/22/2025 19:52,288,121,53.78,234.22,1.4,10.5,429.4285714,1,0,14.98333333,0.85,0.17,
353,Anderson_East_2-35,1/22/2025 19:51,287,70,57.4,217,2.77,1/22/2025 19:37,287,118,50.88,236.12,1.4,9.9,455.4545455,1,0,14.43333333,0.766666667,0.12,
352,Anderson_East_2-35,1/22/2025 19:36,286,68,54.19,218,2.78,1/22/2025 19:23,288,115,50.61,237.39,1.37,9.433333333,477.9858657,1,0,13.51666667,0.866666667,0.15,
351,Anderson_East_2-35,1/22/2025 19:22,287,63,50.54,224,2.86,1/22/2025 19:08,288,117,53.88,234.12,1.37,9.483333333,475.4657293,1,0,13.98333333,0.85,0.13,
350,Anderson_East_2-35,1/22/2025 19:07,287,70,57.31,217,2.77,1/22/2025 18:54,291,120,52.08,238.92,1.4,9.416666667,478.8318584,1,0,13.45,0.75,0.13,
349,Anderson_East_2-35,1/22/2025 18:53,290,67,55.57,223,2.84,1/22/2025 18:39,289,123,50.51,238.49,1.44,8.55,527.3684211,1,0,13.63333333,0.85,0.14,
348,Anderson_East_2-35,1/22/2025 18:38,287,67,53.79,220,2.81,1/22/2025 18:25,290,116,52.25,237.75,1.37,7.866666667,573.1779661,1,0,13.38333333,0.833333333,0.15,
347,Anderson_East_2-35,1/22/2025 18:24,289,68,55.12,221,2.82,1/22/2025 18:11,291,110,49.45,241.55,1.33,8.283333333,544.3460765,1,0,13.3,0.85,0.14,
346,Anderson_East_2-35,1/22/2025 18:10,289,65,52.34,224,2.86,1/22/2025 17:57,291,107,48.69,242.31,1.32,8.383333333,537.8528827,1,0,13,0.766666667,0.12,
345,Anderson_East_2-35,1/22/2025 17:56,290,65,51.79,225,2.87,1/22/2025 17:43,290,113,50.81,239.19,1.35,8.95,503.7988827,1,0,12.96666667,0.85,0.14,
344,Anderson_East_2-35,1/22/2025 17:42,290,66,53.29,224,2.86,1/22/2025 17:29,292,115,51.1,240.9,1.36,8.116666667,555.523614,1,0,12.76666667,0.866666667,0.13,
343,Anderson_East_2-35,1/22/2025 17:29,292,67,54.05,225,2.87,1/22/2025 17:16,291,113,51.99,239.01,1.34,7.5,601.2,1,0,12.73333333,0.783333333,0.12,
342,Anderson_East_2-35,1/22/2025 17:15,291,69,55.52,222,2.83,1/22/2025 17:03,291,115,58.96,232.04,1.32,7.433333333,606.5919283,1,0,11.78333333,0.866666667,0.13,
341,Anderson_East_2-35,1/22/2025 17:03,290,74,61.75,216,2.76,1/22/2025 16:51,291,110,58.86,232.14,1.28,6.783333333,664.7174447,1,0,11.5,0.766666667,0.12,
340,Anderson_East_2-35,1/22/2025 16:50,290,74,61.73,216,2.76,1/22/2025 16:39,290,130,66.26,223.74,1.4,7.916666667,569.5578947,1,0,11.65,0.866666667,0.13,
339,Anderson_East_2-35,1/22/2025 16:38,289,82,68.98,207,2.64,1/22/2025 16:25,291,117,59.13,231.87,1.33,6.933333333,650.3365385,1,0,12.35,0.783333333,0.13,
338,Anderson_East_2-35,1/22/2025 16:25,290,74,62.61,216,2.76,1/22/2025 16:12,289,119,62.42,226.58,1.33,7.2,626.25,1,0,12.28333333,0.866666667,0.12,
337,Anderson_East_2-35,1/22/2025 16:11,288,77,65.97,211,2.69,1/22/2025 16:00,289,129,60.8,228.2,1.43,6.266666667,719.5212766,1,0,11.53333333,0.783333333,0.12,
336,Anderson_East_2-35,1/22/2025 15:59,287,76,63.99,211,2.69,1/22/2025 15:46,290,107,60.08,229.92,1.26,6.066666667,743.2417582,1,0,12.85,0.866666667,0.14,
335,Anderson_East_2-35,1/22/2025 15:45,289,74,62.23,215,2.74,1/22/2025 15:34,289,116,52.9,236.1,1.36,6.666666667,676.35,1,0,11.36666667,0.783333333,0.11,
334,Anderson_East_2-35,1/22/2025 15:33,288,68,55.27,220,2.81,1/22/2025 15:21,290,117,59.24,230.76,1.33,7.116666667,633.5831382,1,0,12.08333333,0.783333333,0.12,
333,Anderson_East_2-35,1/22/2025 15:20,289,75,63.61,214,2.73,1/22/2025 15:11,289,138,85.74,203.26,1.35,5.4,835,1,0,9.683333333,0.783333333,0.12,
332,Anderson_East_2-35,1/22/2025 15:10,288,101,90.59,187,2.39,1/22/2025 15:02,288,154,105.31,182.69,1.36,4.95,910.9090909,1,0,7.933333333,0.866666667,0.16,
331,Anderson_East_2-35,1/22/2025 15:01,287,121,110.14,166,2.12,1/22/2025 14:57,286,168,122.94,163.06,1.38,0.266666667,16908.75,1,0,4.116666667,0.8,0.15,
330,Anderson_East_2-35,1/22/2025 14:56,286,137,127.45,149,1.9,1/22/2025 14:50,286,186,148.17,137.83,1.38,2.2,2049.545455,1,0,6.2,0.766666667,0.14,
329,Anderson_East_2-35,1/22/2025 14:49,284,160,150.71,124,1.58,1/22/2025 14:45,287,198,159.38,127.62,1.43,1.383333333,3259.518072,1,0,3.916666667,0.783333333,0.12,
328,Anderson_East_2-35,1/22/2025 14:45,285,173,164.53,112,1.43,1/22/2025 14:41,285,215,174.96,110.04,1.57,0.616666667,7311.891892,1,0,4.016666667,0.8,0.15,
327,Anderson_East_2-35,1/22/2025 14:40,285,188,177.15,97,1.24,1/22/2025 14:34,287,209,171.57,115.43,1.48,4.166666667,1082.16,1,0,5.383333333,0.866666667,0.15,
326,Anderson_East_2-35,1/22/2025 14:34,287,181,172.28,106,1.35,1/22/2025 14:29,290,205,166.95,123.05,1.45,3.466666667,1300.673077,1,0,4.516666667,0.783333333,0.11,
325,Anderson_East_2-35,1/22/2025 14:28,290,177,168.1,113,1.44,1/22/2025 14:23,294,202,161.8,132.2,1.44,4.016666667,1122.572614,1,0,5.066666667,0.783333333,0.12,
324,Anderson_East_2-35,1/22/2025 14:22,295,172,161.97,123,1.57,1/22/2025 14:13,284,192,144.27,139.73,1.52,8.35,540,1,0,9.733333333,0.866666667,0.12,
323,Anderson_East_2-35,1/22/2025 14:12,282,156,146.06,126,1.61,1/22/2025 14:00,289,171,128.53,160.47,1.36,7.033333333,641.0900474,1,0,11.55,0.85,0.15,
322,Anderson_East_2-35,1/22/2025 13:59,287,136,126.79,151,1.93,1/22/2025 13:46,289,161,106.68,182.32,1.42,6.8,663.0882353,1,0,13.05,0.866666667,0.11,
321,Anderson_East_2-35,1/22/2025 13:45,287,118,106.25,169,2.16,1/22/2025 13:37,291,160,107.1,183.9,1.4,4.683333333,962.7758007,1,0,8.433333333,0.883333333,0.15,
320,Anderson_East_2-35,1/22/2025 13:36,289,124,111.98,165,2.1,1/22/2025 13:27,288,190,147.93,140.07,1.43,3.8,1186.578947,1,0,8.85,0.866666667,0.15,
319,Anderson_East_2-35,1/22/2025 13:26,287,163,152.6,124,1.58,1/22/2025 13:19,290,194,141.77,148.23,1.54,5.066666667,889.9342105,1,0,7.233333333,0.783333333,0.13,
318,Anderson_East_2-35,1/22/2025 13:18,290,155,142.74,135,1.72,1/22/2025 13:13,288,180,136.16,151.84,1.41,4.083333333,1104.244898,1,0,5.816666667,0.85,0.16,
317,Anderson_East_2-35,1/22/2025 13:12,287,147,137.44,140,1.79,1/22/2025 13:01,288,180,122.54,165.46,1.53,6.966666667,647.2248804,1,0,10.61666667,0.783333333,0.12,
316,Anderson_East_2-35,1/22/2025 13:00,288,135,123.03,153,1.95,1/22/2025 12:50,288,146,98.52,189.48,1.33,6,751.5,1,0,10.08333333,0.8,0.14,
315,Anderson_East_2-35,1/22/2025 12:49,286,108,97.88,178,2.27,1/22/2025 12:37,287,116,63.77,223.23,1.31,8.266666667,545.4435484,1,0,12.81666667,0.866666667,0.1,
314,Anderson_East_2-35,1/22/2025 12:36,286,78,66.19,208,2.65,1/22/2025 12:24,290,125,62.47,227.53,1.38,8.2,549.8780488,1,0,12.23333333,0.766666667,0.12,
313,Anderson_East_2-35,1/22/2025 12:23,288,77,65.07,211,2.69,1/22/2025 12:09,292,136,65.04,226.96,1.45,9.2,490.1086957,1,0,13.66666667,0.866666667,0.15,
312,Anderson_East_2-35,1/22/2025 12:08,291,80,66.71,211,2.69,1/22/2025 11:54,289,120,55.25,233.75,1.38,7.95,567.1698113,1,0,14.46666667,0.783333333,0.13,
311,Anderson_East_2-35,1/22/2025 11:53,288,70,57.69,218,2.78,1/22/2025 11:41,286,111,53.68,232.32,1.33,7.666666667,588.1304348,1,0,12.36666667,0.866666667,0.14,
310,Anderson_East_2-35,1/22/2025 11:40,284,67,53.78,217,2.77,1/22/2025 11:25,288,117,55.45,232.55,1.36,10,450.9,1,0,14.36666667,0.866666667,0.14,
309,Anderson_East_2-35,1/22/2025 11:24,287,73,59.52,214,2.73,1/22/2025 11:10,289,130,63.15,225.85,1.42,10.11666667,445.7001647,1,0,14.41666667,0.8,0.15,
308,Anderson_East_2-35,1/22/2025 11:09,288,78,66.27,210,2.68,1/22/2025 10:56,290,132,61.81,228.19,1.44,8.883333333,507.5797373,1,0,13.56666667,0.8,0.14,
307,Anderson_East_2-35,1/22/2025 10:55,289,78,65.17,211,2.69,1/22/2025 10:41,288,134,62.95,225.05,1.46,8.166666667,552.122449,1,0,14,0.883333333,0.15,
306,Anderson_East_2-35,1/22/2025 10:40,287,77,64.08,210,2.68,1/22/2025 10:28,287,109,59.57,227.43,1.28,6.616666667,681.4609572,1,0,12.35,0.883333333,0.13,
305,Anderson_East_2-35,1/22/2025 10:27,285,75,62.3,210,2.68,1/22/2025 10:14,287,130,56.94,230.06,1.47,8.5,530.4705882,1,0,12.85,0.866666667,0.14,
304,Anderson_East_2-35,1/22/2025 10:13,285,71,59.74,214,2.73,1/22/2025 9:56,289,137,57.5,231.5,1.52,11.43333333,394.3731778,1,0,17.43333333,0.866666667,0.13,
303,Anderson_East_2-35,1/22/2025 9:55,288,75,61.01,213,2.72,1/22/2025 9:40,287,122,60.55,226.45,1.37,8.383333333,537.8528827,1,0,15.13333333,0.866666667,0.17,
302,Anderson_East_2-35,1/22/2025 9:39,286,76,63.4,210,2.68,1/22/2025 9:26,285,120,60.39,224.61,1.36,8.016666667,562.4532225,1,0,13.06666667,0.766666667,0.12,
301,Anderson_East_2-35,1/22/2025 9:25,284,74,61.98,210,2.68,1/22/2025 9:09,285,136,59.37,225.63,1.51,10.08333333,447.1735537,1,0,15.65,0.866666667,0.14,
300,Anderson_East_2-35,1/22/2025 9:08,285,74,62.19,211,2.69,1/22/2025 8:49,288,135,59.84,228.16,1.49,11.63333333,387.5931232,1,0,19.36666667,0.883333333,0.16,
299,Anderson_East_2-35,1/22/2025 8:48,287,76,63.26,211,2.69,1/22/2025 8:34,287,140,63.48,223.52,1.52,9,501,1,0,14.5,0.85,0.17,
298,Anderson_East_2-35,1/22/2025 8:33,285,80,66.13,205,2.62,1/22/2025 8:20,286,119,65.35,220.65,1.32,6.766666667,666.3546798,1,0,12.78333333,0.85,0.16,
297,Anderson_East_2-35,1/22/2025 8:19,285,80,68.14,205,2.62,1/22/2025 8:06,285,123,61.78,223.22,1.38,8.033333333,561.2863071,1,0,12.76666667,0.766666667,0.12,
296,Anderson_East_2-35,1/22/2025 8:06,284,77,64.39,207,2.64,1/22/2025 7:49,283,136,55.43,227.57,1.55,10.55,427.3933649,1,0,16.66666667,0.833333333,0.15,
295,Anderson_East_2-35,1/22/2025 7:48,282,71,58.58,211,2.69,1/22/2025 7:28,286,130,49.17,236.83,1.52,13.05,345.5172414,1,0,19.71666667,0.85,0.16,
294,Anderson_East_2-35,1/22/2025 7:28,285,68,53.83,217,2.77,1/22/2025 7:14,289,117,55.1,233.9,1.36,8.516666667,529.4324853,1,0,13.91666667,0.85,0.17,
293,Anderson_East_2-35,1/22/2025 7:13,287,70,57.45,217,2.77,1/22/2025 7:00,285,125,53.54,231.46,1.45,8.7,518.2758621,1,0,13.18333333,0.85,0.13,
292,Anderson_East_2-35,1/22/2025 6:59,284,69,56.26,215,2.74,1/22/2025 6:47,284,114,55.91,228.09,1.34,6.916666667,651.9036145,1,0,12.01666667,0.833333333,0.17,
291,Anderson_East_2-35,1/22/2025 6:46,283,71,59.08,212,2.7,1/22/2025 6:34,285,115,59.07,225.93,1.33,7.583333333,594.5934066,1,0,12.18333333,0.816666667,0.13,
290,Anderson_East_2-35,1/22/2025 6:33,283,74,62.26,209,2.67,1/22/2025 6:19,290,127,56.21,233.79,1.43,9.9,455.4545455,1,0,14.21666667,0.766666667,0.12,
289,Anderson_East_2-35,1/22/2025 6:18,289,72,58.63,217,2.77,1/22/2025 6:01,285,142,57.87,227.13,1.59,9.983333333,451.6527546,1,0,17.16666667,0.85,0.18,
288,Anderson_East_2-35,1/22/2025 6:00,284,76,60.7,208,2.65,1/22/2025 5:45,286,114,61.41,224.59,1.31,5.916666667,762.084507,1,0,15.06666667,0.833333333,0.16,
287,Anderson_East_2-35,1/22/2025 5:44,284,75,63.83,209,2.67,1/22/2025 5:32,283,134,61.35,221.65,1.49,7.766666667,580.5579399,1,0,11.81666667,0.85,0.13,
286,Anderson_East_2-35,1/22/2025 5:31,282,77,62.82,205,2.62,1/22/2025 4:45,286,137,55.57,230.43,1.55,10.5,429.4285714,1,0,45.93333333,0.85,0.15,
285,Anderson_East_2-35,1/22/2025 4:45,284,73,59.73,211,2.69,1/22/2025 4:30,285,116,62.31,222.69,1.32,6.85,658.2481752,1,0,14.48333333,0.85,0.14,
284,Anderson_East_2-35,1/22/2025 4:29,283,75,63.39,208,2.65,1/22/2025 4:17,286,123,63.04,222.96,1.37,7.85,574.3949045,1,0,11.83333333,0.866666667,0.12,
283,Anderson_East_2-35,1/22/2025 4:17,285,76,63.92,209,2.67,1/22/2025 4:03,288,129,60.25,227.75,1.43,8.95,503.7988827,1,0,13.1,0.833333333,0.1,
282,Anderson_East_2-35,1/22/2025 4:03,287,77,64.31,210,2.68,1/22/2025 3:48,286,138,51.61,234.39,1.58,10.06666667,447.9139073,1,0,14.63333333,0.85,0.17,
281,Anderson_East_2-35,1/22/2025 3:47,284,73,56.79,211,2.69,1/22/2025 3:35,285,113,51.93,233.07,1.36,7.183333333,627.7030162,1,0,12.51666667,0.833333333,0.18,
280,Anderson_East_2-35,1/22/2025 3:34,282,67,54.76,215,2.74,1/22/2025 3:18,281,152,57.86,223.14,1.73,11.91666667,378.3776224,1,0,15.71666667,0.85,0.17,
279,Anderson_East_2-35,1/22/2025 3:17,281,77,61.76,204,2.6,1/22/2025 2:42,287,135,61.94,225.06,1.48,10.05,448.6567164,1,0,35.26666667,0.85,0.15,
278,Anderson_East_2-35,1/22/2025 2:41,287,76,63.77,211,2.69,1/22/2025 2:27,285,123,57.98,227.02,1.4,8.316666667,542.1643287,1,0,14.3,0.85,0.15,
277,Anderson_East_2-35,1/22/2025 2:26,283,73,61.69,210,2.68,1/22/2025 2:13,287,114,57.46,229.54,1.33,7.933333333,568.3613445,1,0,13,0.833333333,0.17,
276,Anderson_East_2-35,1/22/2025 2:12,285,72,60.5,213,2.72,1/22/2025 1:59,288,124,59.53,228.47,1.39,8.466666667,532.5590551,1,0,13.46666667,0.85,0.14,
275,Anderson_East_2-35,1/22/2025 1:58,287,75,63.51,212,2.7,1/22/2025 1:44,287,133,62.2,224.8,1.46,8.733333333,516.2977099,1,0,13.63333333,0.85,0.16,
274,Anderson_East_2-35,1/22/2025 1:43,286,78,64.81,208,2.65,1/22/2025 1:29,285,127,61.36,223.64,1.42,8.183333333,550.9979633,1,0,13.93333333,0.85,0.16,
273,Anderson_East_2-35,1/22/2025 1:28,284,76,64.92,208,2.65,1/22/2025 1:16,286,116,59.8,226.2,1.33,7.333333333,614.8636364,1,0,12.16666667,0.85,0.18,
272,Anderson_East_2-35,1/22/2025 1:15,284,76,63.55,208,2.65,1/22/2025 1:03,286,126,66.12,219.88,1.37,8.183333333,550.9979633,1,0,12.51666667,0.85,0.17,
271,Anderson_East_2-35,1/22/2025 1:02,284,81,68.69,203,2.59,1/22/2025 0:49,288,130,63.93,224.07,1.42,8.533333333,528.3984375,1,0,12.68333333,0.85,0.13,
270,Anderson_East_2-35,1/22/2025 0:49,287,80,67.43,207,2.64,1/22/2025 0:36,287,124,62.77,224.23,1.38,8.4,536.7857143,1,0,12.88333333,0.85,0.15,
269,Anderson_East_2-35,1/22/2025 0:35,286,79,66.33,207,2.64,1/22/2025 0:22,285,133,58.82,226.18,1.49,8.283333333,544.3460765,1,0,12.68333333,0.766666667,0.14,
268,Anderson_East_2-35,1/22/2025 0:21,284,76,62.35,208,2.65,1/22/2025 0:10,285,120,64.84,220.16,1.33,6.5,693.6923077,1,0,11.88333333,0.85,0.15,
267,Anderson_East_2-35,1/22/2025 0:09,283,79,67.11,204,2.6,1/21/2025 23:49,286,144,53.82,232.18,1.64,16.05,280.9345794,1,0,19.85,0.766666667,0.12,
266,Anderson_East_2-35,1/21/2025 23:48,286,73,57.05,213,2.72,1/21/2025 23:28,286,137,51.72,234.28,1.57,10.81666667,416.8567026,1,0,19.7,0.833333333,0.2,
265,Anderson_East_2-35,1/21/2025 23:28,284,67,53.74,217,2.77,1/21/2025 23:10,286,129,57.91,228.09,1.45,12.51666667,360.2396804,1,0,17.6,0.833333333,0.13,
264,Anderson_East_2-35,1/21/2025 23:09,285,75,61.79,210,2.68,1/21/2025 22:53,286,135,66.6,219.4,1.45,8.883333333,507.5797373,1,0,16.06666667,0.833333333,0.19,
263,Anderson_East_2-35,1/21/2025 22:52,285,80,68.81,205,2.62,1/21/2025 22:38,288,141,67.98,220.02,1.5,8.916666667,505.682243,1,0,13.81666667,0.85,0.14,
262,Anderson_East_2-35,1/21/2025 22:38,287,83,71.5,204,2.6,1/21/2025 22:23,287,125,61.95,225.05,1.39,8.033333333,561.2863071,1,0,14.53333333,0.85,0.17,
261,Anderson_East_2-35,1/21/2025 22:22,285,78,65.1,207,2.64,1/21/2025 22:09,284,121,55.05,228.95,1.4,8.283333333,544.3460765,1,0,12.78333333,0.833333333,0.14,
260,Anderson_East_2-35,1/21/2025 22:09,283,69,56.04,214,2.73,1/21/2025 21:54,283,137,54.67,228.33,1.56,10.21666667,441.3376835,1,0,14.88333333,0.833333333,0.13,
259,Anderson_East_2-35,1/21/2025 21:53,283,70,56.26,213,2.72,1/21/2025 21:33,291,143,57.32,233.68,1.58,13.86666667,325.1682692,1,0,20.3,0.833333333,0.15,
258,Anderson_East_2-35,1/21/2025 21:32,290,76,61.68,214,2.73,1/21/2025 21:17,288,125,62.82,225.18,1.38,8.183333333,550.9979633,1,0,14.86666667,0.833333333,0.15,
257,Anderson_East_2-35,1/21/2025 21:16,287,78,66.24,209,2.67,1/21/2025 21:04,286,124,66.68,219.32,1.35,7.583333333,594.5934066,1,0,11.9,0.85,0.17,
256,Anderson_East_2-35,1/21/2025 21:03,285,82,70.17,203,2.59,1/21/2025 20:50,290,125,66.01,223.99,1.36,8.133333333,554.3852459,1,0,12.78333333,0.85,0.13,
255,Anderson_East_2-35,1/21/2025 20:50,288,81,69.01,207,2.64,1/21/2025 20:36,291,134,70.89,220.11,1.4,8.433333333,534.6640316,1,0,13.1,0.833333333,0.15,
254,Anderson_East_2-35,1/21/2025 20:36,290,84,72.71,206,2.63,1/21/2025 20:21,288,135,68.24,219.76,1.44,8.366666667,538.9243028,1,0,14.23333333,0.85,0.16,
253,Anderson_East_2-35,1/21/2025 20:21,287,83,70.81,204,2.6,1/21/2025 20:07,288,117,61.84,226.16,1.32,7.816666667,576.8443497,1,0,13.9,0.85,0.15,
252,Anderson_East_2-35,1/21/2025 20:06,287,76,65.08,211,2.69,1/21/2025 19:53,289,118,56.31,232.69,1.36,8.4,536.7857143,1,0,13.23333333,0.85,0.14,
251,Anderson_East_2-35,1/21/2025 19:52,288,73,59.59,215,2.74,1/21/2025 19:37,287,126,52.38,234.62,1.46,9.816666667,459.3208829,1,0,14.75,0.85,0.14,
250,Anderson_East_2-35,1/21/2025 19:36,286,69,55.98,217,2.77,1/21/2025 19:23,289,125,58.3,230.7,1.41,8.9,506.6292135,1,0,13.25,0.85,0.15,
249,Anderson_East_2-35,1/21/2025 19:22,287,74,61.25,213,2.72,1/21/2025 19:09,288,120,59.5,228.5,1.36,8.166666667,552.122449,1,0,13.15,0.833333333,0.15,
248,Anderson_East_2-35,1/21/2025 19:08,287,77,64.93,210,2.68,1/21/2025 18:56,287,129,64.24,222.76,1.41,7.7,585.5844156,1,0,12.16666667,0.85,0.16,
247,Anderson_East_2-35,1/21/2025 18:55,286,78,67.32,208,2.65,1/21/2025 18:42,290,125,64.8,225.2,1.36,7.583333333,594.5934066,1,0,12.58333333,0.85,0.15,
246,Anderson_East_2-35,1/21/2025 18:42,289,80,67.94,209,2.67,1/21/2025 18:29,288,123,62.43,225.57,1.37,7.616666667,591.9912473,1,0,12.76666667,0.85,0.13,
245,Anderson_East_2-35,1/21/2025 18:28,286,76,65.25,210,2.68,1/21/2025 18:15,287,117,62.08,224.92,1.32,7.783333333,579.3147752,1,0,13.03333333,0.833333333,0.15,
244,Anderson_East_2-35,1/21/2025 18:14,286,76,64.81,210,2.68,1/21/2025 18:02,288,121,59.44,228.56,1.37,7.866666667,573.1779661,1,0,12.63333333,0.783333333,0.11,
243,Anderson_East_2-35,1/21/2025 18:01,287,74,62.31,213,2.72,1/21/2025 17:48,289,118,63.04,225.96,1.32,7.533333333,598.539823,1,0,12.73333333,0.866666667,0.15,
242,Anderson_East_2-35,1/21/2025 17:47,288,77,65.94,211,2.69,1/21/2025 17:34,287,140,60.87,226.13,1.54,9.2,490.1086957,1,0,13.28333333,0.783333333,0.13,
241,Anderson_East_2-35,1/21/2025 17:33,286,78,64.27,208,2.65,1/21/2025 17:21,288,114,62.27,225.73,1.3,6.333333333,711.9473684,1,0,12.03333333,0.866666667,0.14,
240,Anderson_East_2-35,1/21/2025 17:20,287,77,64.98,210,2.68,1/21/2025 17:07,287,140,62.29,224.71,1.53,8.666666667,520.2692308,1,0,13.08333333,0.883333333,0.14,
239,Anderson_East_2-35,1/21/2025 17:06,287,80,65.15,207,2.64,1/21/2025 15:24,289,128,52.69,236.31,1.47,9.366666667,481.3879004,1,0,102.3666667,0.783333333,0.14,
238,Anderson_East_2-35,1/21/2025 15:23,289,70,56.27,219,2.79,1/21/2025 15:10,291,111,53.03,237.97,1.32,7.883333333,571.9661734,1,0,13,0.783333333,0.14,
237,Anderson_East_2-35,1/21/2025 15:09,289,70,57.18,219,2.79,1/21/2025 14:56,289,127,61.27,227.73,1.41,8.483333333,531.5127701,1,0,12.71666667,0.866666667,0.14,
236,Anderson_East_2-35,1/21/2025 14:56,288,78,64.14,210,2.68,1/21/2025 14:43,290,132,69.64,220.36,1.39,8.516666667,529.4324853,1,0,12.86666667,0.866666667,0.14,
235,Anderson_East_2-35,1/21/2025 14:42,288,84,72.55,204,2.6,1/21/2025 14:29,292,131,71.04,220.96,1.37,8.233333333,547.6518219,1,0,13.01666667,0.766666667,0.14,
234,Anderson_East_2-35,1/21/2025 14:28,291,87,74.16,204,2.6,1/21/2025 14:15,289,136,65.81,223.19,1.46,8.416666667,535.7227723,1,0,12.7,0.85,0.16,
233,Anderson_East_2-35,1/21/2025 14:15,288,81,69.26,207,2.64,1/21/2025 14:02,289,117,63.28,225.72,1.31,7.2,626.25,1,0,13.01666667,0.783333333,0.13,
232,Anderson_East_2-35,1/21/2025 14:01,288,77,65.2,211,2.69,1/21/2025 13:47,285,149,66.4,218.6,1.61,9.2,490.1086957,1,0,13.71666667,0.783333333,0.1,
231,Anderson_East_2-35,1/21/2025 13:46,284,85,67.94,199,2.54,1/21/2025 13:08,290,118,57.71,232.29,1.35,8.55,527.3684211,1,0,38.56666667,0.766666667,0.15,
230,Anderson_East_2-35,1/21/2025 13:07,288,73,60.98,215,2.74,1/21/2025 12:54,287,128,63.49,223.51,1.41,8.15,553.2515337,1,0,13.01666667,0.783333333,0.12,
229,Anderson_East_2-35,1/21/2025 12:53,286,79,67.07,207,2.64,1/21/2025 12:40,291,126,62.32,228.68,1.39,7.95,567.1698113,1,0,12.9,0.85,0.15,
228,Anderson_East_2-35,1/21/2025 12:39,289,77,64.64,212,2.7,1/21/2025 12:24,289,129,56.45,232.55,1.45,10.7,421.4018692,1,0,15.73333333,0.883333333,0.14,
227,Anderson_East_2-35,1/21/2025 12:23,288,74,60.59,214,2.73,1/21/2025 12:09,288,126,60.48,227.52,1.4,8.833333333,510.4528302,1,0,14.11666667,0.866666667,0.17,
226,Anderson_East_2-35,1/21/2025 12:08,287,78,64.67,209,2.67,1/21/2025 11:54,288,130,59.88,228.12,1.44,8.983333333,501.9294991,1,0,13.83333333,0.866666667,0.16,
225,Anderson_East_2-35,1/21/2025 11:53,287,75,62.43,212,2.7,1/21/2025 10:50,288,128,53.46,234.54,1.47,58.4,77.20890411,1,0,63.51666667,0.783333333,0.13,
224,Anderson_East_2-35,1/21/2025 10:49,287,72,57.18,215,2.74,1/21/2025 10:33,290,119,50.71,239.29,1.4,11.63333333,387.5931232,1,0,15.61666667,0.866666667,0.15,
223,Anderson_East_2-35,1/21/2025 10:32,289,67,53.81,222,2.83,1/21/2025 10:18,291,121,53.02,237.98,1.4,9.7,464.8453608,1,0,13.93333333,0.783333333,0.14,
222,Anderson_East_2-35,1/21/2025 10:18,290,69,56.44,221,2.82,1/21/2025 10:04,287,123,52.34,234.66,1.43,9.283333333,485.7091562,1,0,13.63333333,0.85,0.15,
