Run Number,Well,Time - DROP,CP - DROP (psi),TP - DROP (psi),LP - DROP (psi),Liquid Load - DROP (psi),Fluid in Tubing - DROP (bbl),Time - ARRIVING,CP - ARRIVING (psi),TP - ARRIVING (psi),LP - ARRIVING (psi),Lift Pressure - ARRIVING (psi),Lift Factor - ARRIVING,Rise Time (m),Rise Velocity (fpm),Good,Miss,Open Duration (m),Close Duration (m),Gas,Liquid
401,Pickle_1-8-5-32H-2,1/17/2025 21:58,152.24,45.83,43.38,106.42,1.36,1/17/2025 21:25,156.48,46.52,30.03,126.44,1.15,28.7,142.5783972,1,0,32.56666667,1.15,0.2,
400,Pickle_1-8-5-32H-2,1/17/2025 21:24,152.39,33.14,29.27,119.25,1.52,1/17/2025 21:08,154.78,86.02,26.61,128.17,1.86,13.51666667,302.7373613,1,0,16.65,1.133333333,0.04,
399,Pickle_1-8-5-32H-2,1/17/2025 21:07,152.76,36.54,30.72,116.22,1.48,1/17/2025 20:47,160.63,138.61,64.09,96.54,4.38,7.45,549.261745,1,0,19.61666667,1.116666667,0.12,
398,Pickle_1-8-5-32H-2,1/17/2025 20:46,157,71.98,64.47,85.02,1.08,1/17/2025 20:20,161.9,86.39,41.33,120.57,1.6,7.15,572.3076923,1,0,26.03333333,1.133333333,0.13,
397,Pickle_1-8-5-32H-2,1/17/2025 20:19,159.39,51.22,47.68,108.17,1.38,1/17/2025 20:01,158.41,79.76,27.23,131.18,1.67,13.33333333,306.9,1,0,17.18333333,1.116666667,0.14,
396,Pickle_1-8-5-32H-2,1/17/2025 20:00,156.02,33.69,26.97,122.33,1.56,1/17/2025 19:45,158.81,60.42,27.75,131.06,1.33,11.78333333,347.2701556,1,0,15.6,1.133333333,0.1,
395,Pickle_1-8-5-32H-2,1/17/2025 19:44,156.48,32.08,28.51,124.4,1.59,1/17/2025 19:27,160.72,69.09,30.03,130.69,1.43,11.85,345.3164557,1,0,16.05,1.15,0.07,
394,Pickle_1-8-5-32H-2,1/17/2025 19:26,154.35,39.8,36.27,114.54,1.46,1/17/2025 19:14,160.08,85.85,47.1,112.98,1.52,8.166666667,501.0612245,1,0,12.25,1.133333333,0.13,
393,Pickle_1-8-5-32H-2,1/17/2025 19:13,152.39,57.04,53,95.34,1.22,1/17/2025 19:02,163.4,118.74,51.56,111.83,2.5,7.733333333,529.137931,1,0,11,1.166666667,0.15,
392,Pickle_1-8-5-32H-2,1/17/2025 19:01,161,62.58,53.08,98.42,1.26,1/17/2025 18:44,165.15,120.47,44.13,121.02,2.71,8.7,470.3448276,1,0,16.85,1.133333333,0.13,
391,Pickle_1-8-5-32H-2,1/17/2025 18:43,161.7,55.05,48.34,106.64,1.36,1/17/2025 18:20,164,70.13,36.41,127.59,1.36,9.616666667,425.5112652,1,0,22.7,1.133333333,0.15,
390,Pickle_1-8-5-32H-2,1/17/2025 18:19,159.07,49.17,46.09,109.9,1.4,1/17/2025 17:58,160.83,53.41,30.42,130.41,1.21,17.73333333,230.7518797,1,0,20.96666667,1.133333333,0.14,
389,Pickle_1-8-5-32H-2,1/17/2025 17:57,157.49,34.76,32.04,122.73,1.57,1/17/2025 17:40,159.94,63.21,28,131.94,1.36,12.98333333,315.1732991,1,0,16.93333333,1.116666667,0.06,
388,Pickle_1-8-5-32H-2,1/17/2025 17:39,158.12,34.35,30.46,123.77,1.58,1/17/2025 17:24,157.34,97.23,30.66,126.68,2.11,10.6,386.0377358,1,0,14.68333333,1.133333333,0.07,
387,Pickle_1-8-5-32H-2,1/17/2025 17:23,155.7,40.98,34.03,114.72,1.46,1/17/2025 16:53,165.53,126.58,66.07,99.45,2.55,7.466666667,548.0357143,1,0,30.38333333,1.133333333,0.11,
386,Pickle_1-8-5-32H-2,1/17/2025 16:52,160.77,62.15,57.49,98.63,1.26,1/17/2025 16:26,165.5,62.12,25.89,139.61,1.35,12.55,326.0557769,1,0,25.38333333,1.133333333,0.06,
385,Pickle_1-8-5-32H-2,1/17/2025 16:25,162.5,33.2,29.42,129.3,1.65,1/17/2025 16:10,160.54,59.93,17.3,143.24,1.42,10.83333333,377.7230769,1,0,15,1.116666667,0.09,
384,Pickle_1-8-5-32H-2,1/17/2025 16:09,157.43,27.38,23.4,130.05,1.66,1/17/2025 15:40,161.72,48.88,27.89,133.83,1.19,24.2,169.0909091,1,0,28.95,1.116666667,0.12,
383,Pickle_1-8-5-32H-2,1/17/2025 15:39,158.58,34.38,30.56,124.2,1.58,1/17/2025 15:25,159.53,86.28,27.55,131.98,1.8,9.9,413.3333333,1,0,13.8,1.033333333,0.05,
382,Pickle_1-8-5-32H-2,1/17/2025 15:24,160.46,36.92,30.44,123.54,1.58,1/17/2025 15:12,165.61,147.98,79.06,86.55,4.91,6.4,639.375,1,0,12.03333333,1.133333333,0.13,
381,Pickle_1-8-5-32H-2,1/17/2025 15:11,162.21,83.88,75.42,78.33,1,1/17/2025 14:45,165.64,86.19,25.61,140.04,1.76,9.566666667,427.7351916,1,0,26.01666667,1.133333333,0.12,
380,Pickle_1-8-5-32H-2,1/17/2025 14:44,164.26,36.2,29.46,128.06,1.63,1/17/2025 14:26,163.63,59.98,28.46,135.16,1.3,12.73333333,321.3612565,1,0,17.16666667,1.133333333,0.14,
379,Pickle_1-8-5-32H-2,1/17/2025 14:25,162.04,36.37,33.19,125.67,1.6,1/17/2025 14:04,160.28,53.58,26.3,133.98,1.26,17.7,231.1864407,1,0,21.53333333,1.133333333,0.08,
378,Pickle_1-8-5-32H-2,1/17/2025 14:03,155.5,35.62,31.75,119.88,1.53,1/17/2025 13:41,156.22,54.79,26.18,130.04,1.28,18.11666667,225.8693652,1,0,21.2,1.166666667,0.12,
377,Pickle_1-8-5-32H-2,1/17/2025 13:40,152.27,32.45,27.58,119.82,1.53,1/17/2025 13:23,154.29,86.74,28.58,125.71,1.86,13.65,299.7802198,1,0,17,1.1,0.07,
376,Pickle_1-8-5-32H-2,1/17/2025 13:22,152.79,37.7,31.55,115.09,1.47,1/17/2025 12:30,166.8,80.97,25.34,141.45,1.65,10.23333333,399.8697068,1,0,51.96666667,1.133333333,0.12,
375,Pickle_1-8-5-32H-2,1/17/2025 12:29,165.64,37.47,32.24,128.18,1.64,1/17/2025 12:15,163.14,77.34,29.07,134.07,1.56,8.35,490.0598802,1,0,14.35,1.133333333,0.15,
374,Pickle_1-8-5-32H-2,1/17/2025 12:14,161.06,36.95,32.38,124.11,1.58,1/17/2025 11:50,163.74,51.31,25.94,137.8,1.23,19.5,209.8461538,1,0,23.93333333,1.133333333,0.11,
373,Pickle_1-8-5-32H-2,1/17/2025 11:49,160.49,32.05,28.79,128.44,1.64,1/17/2025 11:34,158.12,94.58,26.84,131.28,2.07,11.06666667,369.7590361,1,0,14.88333333,1.133333333,0.06,
372,Pickle_1-8-5-32H-2,1/17/2025 11:33,156.02,38.3,30.77,117.72,1.5,1/17/2025 10:24,170.69,51.28,26.6,144.08,1.21,18.96666667,215.7469244,1,0,68.93333333,1.15,0.14,
371,Pickle_1-8-5-32H-2,1/17/2025 10:22,165.9,31.79,28.74,134.11,1.71,1/17/2025 9:44,163.28,44.44,28.68,134.6,1.13,34.45,118.7808418,1,0,38.71666667,1.116666667,0.06,
370,Pickle_1-8-5-32H-2,1/17/2025 9:43,157.49,33.52,30.43,123.97,1.58,1/17/2025 9:12,159.22,49.75,27.54,131.68,1.2,26.96666667,151.7428925,1,0,30.91666667,1.133333333,0.03,
369,Pickle_1-8-5-32H-2,1/17/2025 9:11,150.95,38.74,35.78,112.21,1.43,1/17/2025 8:54,154.84,94.64,26.82,128.02,2.13,13.66666667,299.4146341,1,0,16.73333333,1.116666667,0.1,
368,Pickle_1-8-5-32H-2,1/17/2025 8:53,154.41,37.99,30.18,116.42,1.49,1/17/2025 8:05,169.91,61.25,22.9,147.01,1.35,10.5,389.7142857,1,0,47.26666667,1.166666667,0.14,
367,Pickle_1-8-5-32H-2,1/17/2025 8:04,166.91,29.34,25.74,137.57,1.76,1/17/2025 7:35,166.02,42.86,23.08,142.94,1.16,24.66666667,165.8918919,1,0,29.08333333,1.133333333,0.08,
366,Pickle_1-8-5-32H-2,1/17/2025 7:34,161.18,28.16,25.3,133.02,1.7,1/17/2025 6:57,158.79,40.81,26.09,132.7,1.12,32.51666667,125.8431574,1,0,36.73333333,1.116666667,0.06,
365,Pickle_1-8-5-32H-2,1/17/2025 6:56,152.36,31.38,28.74,120.98,1.54,1/17/2025 6:23,153.05,50.44,31.35,121.7,1.19,29.68333333,137.8551376,1,0,33.48333333,1.133333333,0.05,
364,Pickle_1-8-5-32H-2,1/17/2025 6:22,147.52,34.73,31.91,112.79,1.44,1/17/2025 6:02,146.68,90.08,24.32,122.37,2.16,17.11666667,239.0652386,1,0,19.91666667,1.166666667,0.06,
363,Pickle_1-8-5-32H-2,1/17/2025 6:01,146.54,35.68,28.13,110.86,1.41,1/17/2025 5:12,165.67,62.67,18.53,147.14,1.43,10.46666667,390.955414,1,0,48.98333333,1.116666667,0.14,
362,Pickle_1-8-5-32H-2,1/17/2025 5:10,163.48,27.52,23.63,135.96,1.73,1/17/2025 4:52,160.95,54.1,25.96,134.99,1.26,13.93333333,293.6842105,1,0,18.03333333,1.133333333,0.12,
361,Pickle_1-8-5-32H-2,1/17/2025 4:51,159.97,31.41,27.77,128.55,1.64,1/17/2025 4:37,154.75,63.82,23.21,131.54,1.45,10.18333333,401.8330606,1,0,13.93333333,1.133333333,0.06,
360,Pickle_1-8-5-32H-2,1/17/2025 4:36,152.88,29.51,26.02,123.37,1.57,1/17/2025 4:20,154.75,56.38,30.18,124.57,1.27,12.93333333,316.3917526,1,0,16.03333333,1.183333333,0.09,
359,Pickle_1-8-5-32H-2,1/17/2025 4:19,152.71,36.75,33.57,115.96,1.48,1/17/2025 4:02,152.5,90.26,26.04,126.47,2.03,13.83333333,295.8072289,1,0,16.83333333,1.133333333,0.07,
358,Pickle_1-8-5-32H-2,1/17/2025 4:01,152.16,35.91,29.58,116.25,1.48,1/17/2025 3:09,165.21,88.84,24.63,140.58,1.84,8.75,467.6571429,1,0,52.28333333,1.15,0.13,
357,Pickle_1-8-5-32H-2,1/17/2025 3:08,162.53,37.27,31.13,125.27,1.6,1/17/2025 2:59,162.27,66.79,22.36,139.91,1.47,3.466666667,1180.384615,1,0,8.166666667,1.133333333,0.16,
356,Pickle_1-8-5-32H-2,1/17/2025 2:58,160.4,29.31,25,131.09,1.67,1/17/2025 2:39,160.4,66.38,24.17,136.23,1.45,9.666666667,423.3103448,1,0,19.76666667,1.133333333,0.09,
355,Pickle_1-8-5-32H-2,1/17/2025 2:37,157.78,29.91,26.49,127.86,1.63,1/17/2025 2:23,159.94,63.07,30.86,129.07,1.33,10.9,375.412844,1,0,14.75,1.116666667,0.09,
354,Pickle_1-8-5-32H-2,1/17/2025 2:22,156.42,42.74,38.97,113.68,1.45,1/17/2025 2:07,157,91.99,22.53,134.47,2.07,10.91666667,374.8396947,1,0,14.06666667,1.1,0.14,
353,Pickle_1-8-5-32H-2,1/17/2025 2:06,155.7,35.36,27.92,120.34,1.54,1/17/2025 1:07,168.35,53.58,28.79,139.56,1.22,15.85,258.170347,1,0,59.63333333,1.116666667,0.15,
352,Pickle_1-8-5-32H-2,1/17/2025 1:06,165.27,33.14,30.08,132.13,1.69,1/17/2025 0:27,162.5,44.47,27.06,135.44,1.15,34.15,119.8243045,1,0,38.5,1.133333333,0.06,
351,Pickle_1-8-5-32H-2,1/17/2025 0:26,157.06,32.8,29.9,124.26,1.59,1/16/2025 23:53,160.31,47.15,29.05,131.26,1.16,29.26666667,139.8177677,1,0,33.31666667,1.133333333,0.05,
350,Pickle_1-8-5-32H-2,1/16/2025 23:52,153.11,33.32,30.25,119.79,1.53,1/16/2025 23:36,155.24,90.37,27.82,127.42,1.96,12.6,324.7619048,1,0,15.8,1.133333333,0.06,
349,Pickle_1-8-5-32H-2,1/16/2025 23:35,153.97,36.8,31.48,117.17,1.49,1/16/2025 22:41,167.46,50.79,20.42,147.04,1.26,13.36666667,306.1346633,1,0,53.7,1.133333333,0.12,
348,Pickle_1-8-5-32H-2,1/16/2025 22:40,162.76,31.87,28.55,130.89,1.67,1/16/2025 22:07,160.54,42.57,23.26,137.29,1.16,28.93333333,141.4285714,1,0,33.15,1.133333333,0.14,
347,Pickle_1-8-5-32H-2,1/16/2025 22:05,156.13,29.11,25.37,127.03,1.62,1/16/2025 21:36,159.74,43.18,21.81,137.92,1.18,25.48333333,160.5755396,1,0,29.6,1.116666667,0.05,
346,Pickle_1-8-5-32H-2,1/16/2025 21:35,155.24,27.52,24.5,127.72,1.63,1/16/2025 21:20,154.03,93.69,21.94,132.09,2.19,10.65,384.2253521,1,0,14.35,1.15,0.07,
345,Pickle_1-8-5-32H-2,1/16/2025 21:19,152.53,33.69,25.22,118.84,1.52,1/16/2025 20:26,161.67,85.01,30.75,130.92,1.71,9.3,440,1,0,52.8,1.133333333,0.15,
344,Pickle_1-8-5-32H-2,1/16/2025 20:25,158.09,39.57,33.36,118.52,1.51,1/16/2025 20:11,160.49,66.64,28.19,132.3,1.41,10.36666667,394.7266881,1,0,14.5,1.166666667,0.13,
343,Pickle_1-8-5-32H-2,1/16/2025 20:10,158.3,35.02,31.68,123.28,1.57,1/16/2025 19:53,161.52,58.89,25.04,136.48,1.33,13.21666667,309.6090794,1,0,17.11666667,1.15,0.09,
342,Pickle_1-8-5-32H-2,1/16/2025 19:51,158.84,30.09,26.73,128.76,1.64,1/16/2025 19:37,156.22,105.71,30.82,125.4,2.48,10,409.2,1,0,14.06666667,1.15,0.07,
341,Pickle_1-8-5-32H-2,1/16/2025 19:36,155.04,46.35,37.93,108.69,1.39,1/16/2025 18:40,169.5,60.45,33.67,135.84,1.25,11.56666667,353.7752161,1,0,56.58333333,1.133333333,0.19,
340,Pickle_1-8-5-32H-2,1/16/2025 18:38,163.02,39.72,36.42,123.3,1.57,1/16/2025 17:58,163.94,42.43,25.24,138.7,1.14,35.96666667,113.7720111,1,0,40.15,1.133333333,0.07,
339,Pickle_1-8-5-32H-2,1/16/2025 17:57,158.32,30.66,26.94,127.66,1.63,1/16/2025 17:26,158.79,47.01,25.42,133.36,1.19,26.65,153.5459662,1,0,30.76666667,1.133333333,0.05,
338,Pickle_1-8-5-32H-2,1/16/2025 17:25,153.08,30.43,26.77,122.65,1.56,1/16/2025 17:09,152.94,89.54,32.15,120.78,1.91,12.98333333,315.1732991,1,0,16.2,1.15,0.08,
337,Pickle_1-8-5-32H-2,1/16/2025 17:08,150.57,34.9,27.77,115.67,1.48,1/16/2025 16:20,170.66,76.76,32.11,138.55,1.48,8.8,465,1,0,48.38333333,1.133333333,0.07,
336,Pickle_1-8-5-32H-2,1/16/2025 16:18,168.29,43.41,39.7,124.89,1.59,1/16/2025 15:47,166.82,46.61,24.26,142.57,1.19,26.76666667,152.8767123,1,0,31.23333333,1.133333333,0.14,
335,Pickle_1-8-5-32H-2,1/16/2025 15:46,161.29,29.19,25.67,132.1,1.69,1/16/2025 15:20,161.93,48.6,21.04,140.89,1.24,21.41666667,191.0661479,1,0,25.58333333,1.133333333,0.07,
334,Pickle_1-8-5-32H-2,1/16/2025 15:19,157.26,29.25,25.05,128.01,1.63,1/16/2025 15:00,157.14,59.75,27.36,129.78,1.33,16.26666667,251.557377,1,0,19.41666667,1.15,0.09,
333,Pickle_1-8-5-32H-2,1/16/2025 14:59,151.9,34.58,30.48,117.31,1.5,1/16/2025 14:43,154.92,90.4,32.16,122.76,1.9,13.01666667,314.3661972,1,0,15.98333333,1.133333333,0.11,
332,Pickle_1-8-5-32H-2,1/16/2025 14:42,153.6,41.99,36.65,111.6,1.42,1/16/2025 13:55,171.78,68.43,29.85,141.93,1.37,9.516666667,429.9824869,1,0,46.66666667,1.116666667,0.13,
331,Pickle_1-8-5-32H-2,1/16/2025 13:54,168.73,42.57,38.71,126.16,1.61,1/16/2025 13:33,168.61,47.44,21.9,146.71,1.21,16.58333333,246.7537688,1,0,20.65,1.133333333,0.15,
330,Pickle_1-8-5-32H-2,1/16/2025 13:32,165.24,29.68,26.17,135.56,1.73,1/16/2025 12:55,161.84,41.99,26.78,135.06,1.13,32.96666667,124.1253792,1,0,37.26666667,1.15,0.09,
329,Pickle_1-8-5-32H-2,1/16/2025 12:54,155.41,31.56,27.46,123.86,1.58,1/16/2025 12:17,158.18,45.97,25.79,132.39,1.18,32.61666667,125.4573327,1,0,36.68333333,1.133333333,0.01,
328,Pickle_1-8-5-32H-2,1/16/2025 12:16,152.04,32.22,28.65,119.82,1.53,1/16/2025 11:56,154.66,75.87,21.62,133.04,1.69,16.26666667,251.557377,1,0,19.61666667,1.133333333,0.07,
327,Pickle_1-8-5-32H-2,1/16/2025 11:55,152.39,30.46,23.61,121.93,1.56,1/16/2025 11:05,166.57,82.04,34.85,131.72,1.56,8.033333333,509.3775934,1,0,49.6,1.133333333,0.12,
326,Pickle_1-8-5-32H-2,1/16/2025 11:04,162.65,49.95,45.84,112.7,1.44,1/16/2025 10:48,164.09,63.24,28.65,135.43,1.34,12.18333333,335.8686731,1,0,16.05,1.15,0.17,
325,Pickle_1-8-5-32H-2,1/16/2025 10:47,160.83,34.58,31.08,126.25,1.61,1/16/2025 10:29,158.5,58.74,30.75,127.75,1.28,14.31666667,285.8207218,1,0,18.21666667,1.133333333,0.08,
324,Pickle_1-8-5-32H-2,1/16/2025 10:28,155.9,38.94,35.53,116.97,1.49,1/16/2025 10:09,158.99,60.3,30.78,128.2,1.3,15.35,266.5798046,1,0,18.63333333,1.15,0.08,
323,Pickle_1-8-5-32H-2,1/16/2025 10:08,155.93,39.46,35.99,116.48,1.49,1/16/2025 9:55,154.38,100.2,32.31,122.06,2.25,9.316666667,439.2128801,1,0,13.13333333,1.15,0.08,
322,Pickle_1-8-5-32H-2,1/16/2025 9:54,154,44.33,39,109.67,1.4,1/16/2025 9:07,167.6,87.52,24.82,142.78,1.78,8.166666667,501.0612245,1,0,46.35,1.133333333,0.16,
321,Pickle_1-8-5-32H-2,1/16/2025 9:06,164.78,36.86,31.87,127.92,1.63,1/16/2025 8:51,163.17,59.41,23.49,139.68,1.35,11.33333333,361.0588235,1,0,15.38333333,1.133333333,0.16,
320,Pickle_1-8-5-32H-2,1/16/2025 8:50,161.9,28.44,24.52,133.45,1.7,1/16/2025 8:28,160.69,52.46,23.49,137.19,1.27,17.41666667,234.9473684,1,0,21.4,1.083333333,0.06,
319,Pickle_1-8-5-32H-2,1/16/2025 8:27,153.43,29.16,24.79,124.26,1.59,1/16/2025 8:08,155.56,55.86,27.64,127.92,1.28,16.2,252.5925926,1,0,19.4,1.133333333,0.08,
318,Pickle_1-8-5-32H-2,1/16/2025 8:07,151.12,32.31,28.02,118.81,1.52,1/16/2025 7:50,154.35,84.78,22.2,132.15,1.9,14.15,289.1872792,1,0,17.13333333,1.133333333,0.06,
317,Pickle_1-8-5-32H-2,1/16/2025 7:48,153.77,35.77,29.34,118,1.51,1/16/2025 7:01,169.1,68.35,34.9,134.2,1.33,8.983333333,455.5102041,1,0,47.38333333,1.133333333,0.16,
316,Pickle_1-8-5-32H-2,1/16/2025 7:00,162.93,46.06,42.89,116.88,1.49,1/16/2025 6:26,164.29,41.5,21.74,142.55,1.16,29.41666667,139.1048159,1,0,33.48333333,1.15,0.14,
315,Pickle_1-8-5-32H-2,1/16/2025 6:25,160.02,26.77,23.84,133.25,1.7,1/16/2025 6:00,162.07,40.58,18.31,143.76,1.18,21.08333333,194.0869565,1,0,25.15,1.133333333,0.07,
314,Pickle_1-8-5-32H-2,1/16/2025 5:59,158.93,25.33,22.37,133.6,1.7,1/16/2025 5:42,153.51,92.25,28.21,125.3,2.05,13.36666667,306.1346633,1,0,17.18333333,1.133333333,0.07,
313,Pickle_1-8-5-32H-2,1/16/2025 5:41,151.87,40.38,33.24,111.49,1.42,1/16/2025 4:30,167.06,49.61,25.48,141.57,1.21,20.23333333,202.2405272,1,0,70.98333333,1.133333333,0.13,
312,Pickle_1-8-5-32H-2,1/16/2025 4:29,161.81,29.97,26.73,131.84,1.68,1/16/2025 3:55,160.86,37.7,23.75,137.11,1.11,29.45,138.9473684,1,0,33.68333333,1.116666667,0.06,
311,Pickle_1-8-5-32H-2,1/16/2025 3:54,156.39,28.16,25.42,128.24,1.64,1/16/2025 3:27,159.36,50.12,27.89,131.47,1.2,22.3,183.4977578,1,0,26.23333333,1.216666667,0.05,
310,Pickle_1-8-5-32H-2,1/16/2025 3:26,155.47,31.27,28.27,124.2,1.58,1/16/2025 3:12,154.29,94.09,28.86,125.43,2.08,10.78333333,379.4744977,1,0,14.35,1.133333333,0.05,
309,Pickle_1-8-5-32H-2,1/16/2025 3:11,152.88,38.42,30.88,114.46,1.46,1/16/2025 2:22,166.65,68.35,28.74,137.92,1.4,9.65,424.0414508,1,0,49.06666667,1.133333333,0.12,
308,Pickle_1-8-5-32H-2,1/16/2025 2:21,166.05,33.86,30.05,132.18,1.69,1/16/2025 1:55,162.39,49.86,31.66,130.73,1.16,20.25,202.0740741,1,0,25.4,1.166666667,0.08,
307,Pickle_1-8-5-32H-2,1/16/2025 1:54,158.32,30.63,28.43,127.69,1.63,1/16/2025 1:23,155.99,39.54,25.08,130.91,1.12,27.46666667,148.9805825,1,0,31.51666667,1.133333333,0.01,
306,Pickle_1-8-5-32H-2,1/16/2025 1:21,150.95,30.46,28.09,120.49,1.54,1/16/2025 0:54,155.64,42.74,18.8,136.84,1.21,23.95,170.8559499,1,0,27.58333333,1.116666667,0.05,
305,Pickle_1-8-5-32H-2,1/16/2025 0:53,152.27,24.52,21.9,127.75,1.63,1/16/2025 0:34,151.29,79.24,20.43,130.87,1.82,14.88333333,274.9384099,1,0,18.56666667,1.15,0.08,
304,Pickle_1-8-5-32H-2,1/16/2025 0:33,151.32,31.41,24.34,119.91,1.53,1/15/2025 23:44,165.1,63.82,30.35,134.75,1.33,10.85,377.1428571,1,0,48.9,1.133333333,0.13,
303,Pickle_1-8-5-32H-2,1/15/2025 23:43,162.76,37.67,34.17,125.09,1.6,1/15/2025 23:24,160.46,54.36,25.84,134.61,1.27,14.76666667,277.1106095,1,0,18.76666667,1.133333333,0.1,
302,Pickle_1-8-5-32H-2,1/15/2025 23:23,159.25,31.99,28.23,127.26,1.62,1/15/2025 23:08,154.17,63.79,25.58,128.6,1.42,11.48333333,356.3425254,1,0,15.28333333,1.116666667,0.05,
301,Pickle_1-8-5-32H-2,1/15/2025 23:07,152.56,33.11,28.89,119.45,1.52,1/15/2025 22:52,152.45,66.53,31.7,120.74,1.41,11.21666667,364.8142645,1,0,14.86666667,1.133333333,0.08,
300,Pickle_1-8-5-32H-2,1/15/2025 22:51,149.77,43.2,40.24,106.56,1.36,1/15/2025 22:34,152.36,90.63,21.4,130.96,2.12,13.35,306.5168539,1,0,16.4,1.133333333,0.15,
299,Pickle_1-8-5-32H-2,1/15/2025 22:33,150.63,35.88,28.67,114.75,1.46,1/15/2025 21:37,163.71,53.73,28.79,134.92,1.23,16.33333333,250.5306122,1,0,56.21666667,1.116666667,0.16,
298,Pickle_1-8-5-32H-2,1/15/2025 21:36,160.6,33.23,30.34,127.37,1.62,1/15/2025 21:14,159.19,49.89,28.53,130.66,1.2,17.76666667,230.3189493,1,0,21.53333333,1.166666667,0.06,
297,Pickle_1-8-5-32H-2,1/15/2025 21:13,155.18,33.34,30.4,121.84,1.55,1/15/2025 20:54,155.27,52.26,21.87,133.4,1.3,16,255.75,1,0,19.61666667,1.116666667,0.06,
296,Pickle_1-8-5-32H-2,1/15/2025 20:52,154.46,32.08,28.56,122.39,1.56,1/15/2025 20:33,157.43,53.76,21.8,135.63,1.31,15.4,265.7142857,1,0,19.48333333,1.133333333,0.1,
295,Pickle_1-8-5-32H-2,1/15/2025 20:32,154.09,28.21,25.02,125.88,1.61,1/15/2025 20:19,155.93,105.05,26.53,129.4,2.54,9,454.6666667,1,0,12.86666667,1.133333333,0.08,
294,Pickle_1-8-5-32H-2,1/15/2025 20:18,153.25,39.2,30.24,114.06,1.46,1/15/2025 19:53,164.2,84.17,20.36,143.84,1.8,6.95,588.7769784,1,0,24.73333333,1.133333333,0.14,
293,Pickle_1-8-5-32H-2,1/15/2025 19:52,160.89,32.74,27.3,128.15,1.63,1/15/2025 19:38,163.4,79.07,28.68,134.71,1.6,7.85,521.2738854,1,0,13.45,1.166666667,0.17,
292,Pickle_1-8-5-32H-2,1/15/2025 19:37,160.69,36.66,32.07,124.03,1.58,1/15/2025 19:22,161.67,63.44,28.73,132.94,1.35,10.46666667,390.955414,1,0,15.08333333,1.133333333,0.1,
291,Pickle_1-8-5-32H-2,1/15/2025 19:21,157.23,35.31,32.01,121.92,1.56,1/15/2025 19:07,160.57,73.3,27.65,132.92,1.52,9.733333333,420.4109589,1,0,13.76666667,1.133333333,0.08,
290,Pickle_1-8-5-32H-2,1/15/2025 19:06,157.6,35.07,31.49,122.53,1.56,1/15/2025 18:54,156.16,86.1,33.39,122.78,1.75,8.216666667,498.0121704,1,0,12.41666667,1.183333333,0.1,
289,Pickle_1-8-5-32H-2,1/15/2025 18:53,151.52,43.46,38.8,108.06,1.38,1/15/2025 18:41,160.11,118.54,43.87,116.24,2.8,7.816666667,523.4968017,1,0,11.85,1.133333333,0.15,
288,Pickle_1-8-5-32H-2,1/15/2025 18:40,157.43,59.09,52,98.34,1.25,1/15/2025 17:53,162.16,55.49,26.3,135.86,1.27,11.33333333,361.0588235,1,0,46.5,1.133333333,0.19,
287,Pickle_1-8-5-32H-2,1/15/2025 17:52,157.75,29.48,26.31,128.27,1.64,1/15/2025 17:36,162.88,60.13,20.51,142.36,1.39,11.41666667,358.4233577,1,0,15.53333333,1.15,0.06,
286,Pickle_1-8-5-32H-2,1/15/2025 17:35,161.06,31.44,27.69,129.62,1.65,1/15/2025 17:22,159.42,80.71,23.7,135.72,1.72,8.466666667,483.3070866,1,0,12.83333333,1.083333333,0.12,
285,Pickle_1-8-5-32H-2,1/15/2025 17:21,155.79,34.09,29.73,121.69,1.55,1/15/2025 17:10,164.32,127.51,48.25,116.06,3.15,6.933333333,590.1923077,1,0,11.13333333,1.133333333,0.16,
284,Pickle_1-8-5-32H-2,1/15/2025 17:09,161.26,63.79,56.46,97.47,1.24,1/15/2025 16:24,165.61,51.8,24.22,141.39,1.24,14.23333333,287.4941452,1,0,44.63333333,1.133333333,0.2,
283,Pickle_1-8-5-32H-2,1/15/2025 16:23,160.74,37.04,33.5,123.71,1.58,1/15/2025 15:55,160.46,46.09,27.47,132.99,1.16,24.23333333,168.8583219,1,0,28.16666667,1.1,0.15,
282,Pickle_1-8-5-32H-2,1/15/2025 15:54,155.67,33.06,30.1,122.62,1.56,1/15/2025 15:29,156.83,47.44,24.48,132.35,1.21,21.06666667,194.2405063,1,0,24.68333333,1.133333333,0.06,
281,Pickle_1-8-5-32H-2,1/15/2025 15:28,152.65,29.74,26.55,122.91,1.57,1/15/2025 15:10,152.99,92.51,24.13,128.87,2.13,14.81666667,276.1754781,1,0,18.05,1.133333333,0.07,
280,Pickle_1-8-5-32H-2,1/15/2025 15:09,152.39,36.29,28.56,116.1,1.48,1/15/2025 14:24,169.3,84,33.05,136.26,1.6,7.55,541.986755,1,0,45.1,1.133333333,0.16,
279,Pickle_1-8-5-32H-2,1/15/2025 14:23,166.71,42.34,37.36,124.37,1.59,1/15/2025 14:07,167.86,65.35,29.83,138.03,1.35,10.45,391.5789474,1,0,16.1,1.2,0.14,
278,Pickle_1-8-5-32H-2,1/15/2025 14:05,162.65,39.8,34.66,122.84,1.57,1/15/2025 13:49,165.64,61.92,27.14,138.5,1.34,11.7,349.7435897,1,0,15.98333333,1.216666667,0.15,
